origin,dest,count
13051,13029,57.37173149319835
37025,37159,57.14400990435241
12115,12081,56.89765039169226
17031,17089,56.89006872020959
1043,1009,56.85877198909449
20091,29047,56.63750536334864
12095,12105,56.511145533346046
13059,13059,56.464869942047756
42101,34005,56.339984570675384
51059,51107,56.31055274536136
36005,36005,56.30195313807865
51087,51085,56.2761764297961
26145,26157,56.26234657134897
47093,47105,55.87214016670961
47031,47031,55.62675145856615
48503,48503,55.60432675893162
17097,17111,55.528883219108856
51810,51550,55.32984167985399
5125,5119,55.302688791554225
18097,18063,55.008978425730994
37035,37027,54.5914915991649
42055,42055,54.49378654035632
35043,35001,54.45355657721752
51161,51161,54.41684719131113
48121,48497,54.365183568511746
12095,12086,54.345819395906865
48085,48181,54.1209764646464
1073,1009,54.10859451703231
24037,24009,53.98621581151615
23001,23001,53.83179164982114
27053,27141,53.80840433131754
24033,24017,53.365006581767204
6073,6065,53.32595485205751
27053,27123,53.30534121998554
22071,22033,53.25297185204101
29510,29183,53.232757751647966
19163,17161,53.22111975349985
34031,34027,53.18768436513365
24017,24033,53.185064469894655
8059,8014,53.16389592276035
19153,19099,53.07921789336947
34021,34023,53.0362985387841
18083,18083,53.023239975415315
35009,35009,52.97532565664081
48141,35013,52.96155722914754
23011,23011,52.944047859544675
27123,27003,52.91203408270293
51770,51770,52.88720244288732
25023,25021,52.8219066821083
34031,34003,52.66329874463232
1115,1073,52.587910832839405
28121,28089,52.47645387248513
11001,24031,52.45186331871661
42091,42011,52.40362105362812
40027,40017,52.300510201818675
36119,36061,52.24236048979803
8031,8059,52.22898213397033
40143,40111,52.21189858241604
6081,6001,52.07416086264589
26005,26077,52.04323619127178
26077,26159,51.899448041517886
19153,19169,51.69471220989069
13247,13247,51.449918246776704
30013,30013,51.390697271715844
53025,53025,51.37941301436847
36063,36063,51.31471749733417
1069,1045,51.201938733937496
48339,48291,51.082184708650544
13135,13157,51.05839882640198
45083,45045,50.98692871049482
8101,8101,50.89942452725102
39045,39089,50.816828253153716
41067,41005,50.79579312458415
37081,37157,50.783653435079266
27123,27163,50.747376890146946
26081,26139,50.73790906498607
51630,51179,50.67516110874703
12095,12011,50.32449942637693
21113,21113,50.3193861621834
41051,41067,50.25773188394268
47163,47179,50.19143750768093
32003,6085,49.954147782982105
32510,32510,49.841819293238075
48355,48249,49.82994121874454
13085,13187,49.75515013735943
48175,48469,49.73955355668097
48029,48493,49.724431834944134
47155,47089,49.63225079022391
48423,48467,49.62414664227509
12095,12009,49.58983520117435
47157,47167,49.47079690755425
37035,37023,49.13915785642683
21067,21209,49.10334113771875
51820,51015,49.086116563193734
37067,37057,49.07856970719779
42133,42133,49.077663213344564
36007,36007,49.013534742002065
36081,36061,49.00087114927676
39061,39017,48.93981630392715
48167,48167,48.85242308176479
17197,17093,48.73096005631975
